Year model,Car Spec,Kilometres,Seller type,Price,Transmission,Body type,Drive type,Engine,Fuel type,Fuel consumption,Colour ext / int,Registration,Rego expiry,VIN,Stock No,ANCAP Safety rating,Green overall rating,Dealer,Address,Seating capacity,Doors,Front tyre size,Front rim size,Rear tyre size,Rear rim size,Injection / Carburation,CC,Number of cylinders,Front suspension,Rear suspension,Front brakes,Rear brakes,Fuel tank capacity,Valve gear type,Maximum torque,Maximum power (kW),CO2 level (g/km),Green house rating,Overall HxWxL,Ground clearance unladen,Wheelbase,Kerb weight,Turning circle,Rear track,Front track,Gross trailer weight braked,Make,Model,Variant,Series,Warranty when new (months),Warranty when new (kms),Service interval (months),Service interval (kms),Country of origin,Vehicle segment
2020,2020 Hyundai Santa FE Active Crdi (awd) TM.2 MY20,"137,917km",Dealer: Used,"$29,980",Automatic,"SUV, 4 Doors, 7 Seats",All Wheel Drive,"4 cyl, 2.2 L",Diesel,7.50 L / 100 km,White / Grey,1GYS635,24 Jun 2023,KMHS281CSLU265983,7163,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",7,4,235/65 R17 1,7Jx17,235/65 R17 1,7Jx17,,2199,4,MacPherson Strut,Multi-Link System,Disc - Ventilated,Disc - Ventilated,71.00,16,440 @ 1750 RPM,147 @ 3800 RPM,198.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1680mm x 1890mm x 4770mm,185 mm,2765 mm,1995 kg,11.42 m,1652 mm,1643 mm,-,Hyundai,Santa FE,Active Crdi (awd),TM.2 MY20,60,"999,000",12,"15,000",,
2019,2019 Hyundai I30 Active PD2 MY20,"58,088km",Dealer: Used,"$23,999",Automatic,"HATCH, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,7.40 L / 100 km,Blue / -,1HWX177,16 Aug 2023,KMHH351EMLU126269,411997,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Wangara,"8/10 Prindiville Drive, Wangara, WA",5,4,205/55 R16,6.5x16,205/55 R16,6.5x16,,1999,4,MacPherson Strut,Torsion Beam Axle,Disc - Ventilated,Disc,50.00,16,203 @ 4700 RPM,120 @ 6200 RPM,173.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1455mm x 1795mm x 4340mm,140 mm,2650 mm,1276 kg,10.60 m,1568 mm,1559 mm,-,Hyundai,I30,Active,PD2 MY20,60,"999,000",12,"15,000",,
2011,2011 Subaru Impreza R (awd) MY11,"98,189km",Dealer: Used,"$13,588",Automatic,"Sedan, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2 L",Premium Unleaded Petrol,8.80 L / 100 km,White / Black,1DRB236,23 Jun 2023,JF1GE7KS5BG018958,22001151,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,CarPlace,"7 Sobek Pass, Bibra Lake, WA",5,4,205/55 R16,6.5x16,205/55 R16,6.5x16,,1994,4,Coil Spring;Hydraulic Double Acting Shock Absorber;MacPherson Str,Coil Spring;Double Wishbone;Hydraulic Double Acting Shock Absorbe,Disc - Ventilated,Disc,60.00,16,196 @ 3200 RPM,110 @ 6400 RPM,208.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1475mm x 1740mm x 4580mm,155 mm,2620 mm,1360 kg,10.60 m,1495 mm,1495 mm,-,Subaru,Impreza,R (awd),MY11,36,"999,000",6,"10,000",,
2020,2020 Toyota GR Yaris GR Gxpa16R,"16,792km",Dealer: Used,"$45,969",Manual,"HATCH, 3 Doors, 4 Seats",All Wheel Drive,"3 cyl, 1.6 L",Premium Unleaded Petrol,7.60 L / 100 km,White / -,1HEV691,22 Jun 2023,JTDAF4E310A003819,186526,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",4,3,225/40 R18,8Jx18,225/40 R18,8Jx18,,1618,3,MacPherson Strut,Trailing Double Wishbone,Disc - Ventilated,Disc - Ventilated,50.00,12,370 @ 3000 RPM,200 @ 6500 RPM,172.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1455mm x 1805mm x 3995mm,124 mm,2560 mm,1280 kg,0.00 m,1565 mm,1535 mm,-,Toyota,GR Yaris,GR,Gxpa16R,60,"999,000",6,"10,000",,
2018,2018 Mazda CX-5 GT (4X4) MY17.5 (KF Series 2),"83,704km",Dealer: Used,"$35,999",Automatic,"SUV, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2.5 L",Unleaded Petrol,7.50 L / 100 km,Blue / -,1GMS214,21 Jun 2023,JM0KF4WLA00158102,415683,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Welshpool,"170 Welshpool Road, Welshpool, WA",5,4,225/55 R19,7x19,225/55 R19,7x19,,2488,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc,58.00,16,251 @ 4000 RPM,140 @ 6000 RPM,172.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1675mm x 1840mm x 4550mm,193 mm,2700 mm,1565 kg,11.20 m,1590 mm,1585 mm,-,Mazda,CX-5,GT (4X4),MY17.5 (KF Series 2),36,"999,000",12,"10,000",,
2011,2011 Subaru Impreza WRX (awd) MY11,"209,827km",Dealer: Used,"$21,999",Manual,"Sedan, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2.5 L",Premium Unleaded Petrol,10.70 L / 100 km,Blue / -,1HSI221,19 Jul 2023,JF1GVEKD3BG020097,WA004635,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Auto Market WA,"4 Chokolich Street, Wangara, WA",5,4,205/50 R17,7x17,205/50 R17,7x17,,2457,4,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Anti Roll Bar;Coil Spring;Double Wishbone;Hydraulic Double Acting,Disc - Ventilated,Disc,60.00,16,343 @ 4000 RPM,195 @ 6000 RPM,252.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1475mm x 1740mm x 4580mm,155 mm,2620 mm,1395 kg,10.60 m,1500 mm,1495 mm,-,Subaru,Impreza,WRX (awd),MY11,36,"999,000",6,"10,000",,
2010,2010 Toyota Hilux SR KUN16R 09 Upgrade,"192,486km",Dealer: Used,"$16,998",Manual,"Ute Tray, 4 Doors, 5 Seats",Rear Wheel Drive,"4 cyl, 3 L",Diesel,8.60 L / 100 km,White / Grey,1DNR247,-,MR0EZ12G004010341,C5882,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Gardner Commercials,"1308 Albany Highway, Cannington, WA",5,4,205/70 R15,6x15,205/70 R15,6x15,,2982,4,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper,Gas Damper;Leaf Spring;Live Axle,Disc - Ventilated,Drum,76.00,16,343 @ 1400 RPM,126 @ 3600 RPM,214.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1695mm x 1760mm x 5130mm,177 mm,3085 mm,1665 kg,11.80 m,1510 mm,1510 mm,-,Toyota,Hilux,SR,KUN16R 09 Upgrade,36,"100,000",6,"10,000",,
2013,2013 Volkswagen Beetle  1L,"89,263km",Dealer: Used,"$24,999",Auto Direct Shift,"Hatch, 3 Doors, 4 Seats",Front Wheel Drive,"4 cyl, 1.4 L",Premium Unleaded Petrol,6.40 L / 100 km,Black / -,1EKM051,23 Jul 2023,WVWZZZ16ZDM681123,713,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John and Murray Autos,"19 Davison Street, Maddington, WA",4,3,215/55 R17,7x17,215/55 R17,7x17,,1390,4,Anti Roll Bar;Coil Spring;Gas Damper;Lower Control Arm;MacPherson,Anti Roll Bar;Control Arm;Hydraulic Double Acting Shock Absorber;,Disc - Ventilated,Disc,55.00,16,240 @ 1500 RPM,118 @ 5800 RPM,148.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1477mm x 1808mm x 4278mm,139 mm,2524 mm,1306 kg,10.80 m,1544 mm,1578 mm,-,Volkswagen,Beetle,,1L,36,"999,000",12,"15,000",,
2011,2011 Jeep Grand Cherokee Limited (4X4) WK,"204,660km",Dealer: Used,"$17,985",Automatic,"SUV, 4 Doors, 5 Seats",All Wheel Drive,"6 cyl, 3 L",Diesel,8.30 L / 100 km,White / Black,1DTJ141,01 Jun 2023,1C4RJFFM7CC138087,4035,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Auto Planet WA,"468 Albany Highway, Victoria Park, WA",5,4,265/50 R20,8.0x20,265/50 R20,8.0x20,,2987,6,Anti Roll Bar;Coil Spring;Control Arm;Gas Damper,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Disc - Ventilated,Disc - Ventilated,93.50,24,550 @ 1800 RPM,177 @ 4000 RPM,218.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1781mm x 1943mm x 4822mm,218 mm,2915 mm,2191 kg,11.60 m,1634 mm,1628 mm,-,Jeep,Grand Cherokee,Limited (4X4),WK,36,"100,000",6,"12,000",,
2006,2006 Holden Commodore SS VE,"163,410km",Dealer: Used,"$25,990",Automatic,"Sedan, 4 Doors, 5 Seats",Rear Wheel Drive,"8 cyl, 6 L",Premium Unleaded Petrol,14.60 L / 100 km,Silver / -,1ETF590,08 Jul 2023,6G1EK55H17L886409,8055,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,BUCKINGHAM DRIVE AUTOS,"24 Buckingham Drive, Wangara, WA",5,4,245/45 R18,8x18,245/45 R18,8x18,,5967,8,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Disc - Ventilated,Disc - Ventilated,73.00,16,530 @ 4400 RPM,270 @ 5700 RPM,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1476mm x 1899mm x 4894mm,110 mm,2915 mm,1718 kg,11.40 m,1608 mm,1592 mm,-,Holden,Commodore,SS,VE,36,"100,000",12,"15,000",,
2020,2020 Toyota Camry SL (hybrid) Axvh71R,"25,508km",Dealer: Used,"$39,490",Continuous Variable,"SEDAN, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2.5 L",Premium Unleaded/Electric,4.50 L / 100 km,Silver / -,1HCN755,02 Sep 2023,JTNB23HK903081732,4828,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Wangara Volkswagen used,"6 Berriman Drive, Wangara, WA",5,4,235/40 R19,8x19,235/40 R19,8x19,,2494,4,MacPherson Strut,Damper;Independent,Disc - Ventilated,Disc,50.00,16,231 @ 4100 RPM,133 @ 5700 RPM,103.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1445mm x 1840mm x 4905mm,145 mm,2825 mm,1580 kg,12.40 m,1590 mm,1580 mm,-,Toyota,Camry,SL (hybrid),Axvh71R,60,"999,000",12,"15,000",,
2019,2019 Mitsubishi Outlander LS 7 Seat (awd) ZL MY19,"34,360km",Dealer: Used,"$37,999",Automatic,"SUV, 4 Doors, 7 Seats",All Wheel Drive,"4 cyl, 2.3 L",Diesel,6.20 L / 100 km,Silver / -,1HWR612,11 Aug 2023,JMFXLGF6WKJ000502,415871,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Wangara,"8/10 Prindiville Drive, Wangara, WA",7,4,225/55 R18,7x18,225/55 R18,7x18,,2268,4,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Disc - Ventilated,Disc,60.00,16,360 @ 1500 RPM,110 @ 3500 RPM,163.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1710mm x 1810mm x 4695mm,190 mm,2670 mm,1630 kg,10.60 m,1540 mm,1540 mm,-,Mitsubishi,Outlander,LS 7 Seat (awd),ZL MY19,60,"100,000",12,"15,000",,
2015,2015 Mitsubishi ASX LS (2WD) XB MY15.5,"158,507km",Dealer: Used,"$16,588",Continuous Variable,"SUV, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,7.40 L / 100 km,White / Black,SLIMSUTE,07 Aug 2023,JMFXTGA2WFZC08606,22001172,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,CarPlace,"7 Sobek Pass, Bibra Lake, WA",5,4,225/55 R18,7.0x18,225/55 R18,7.0x18,,1998,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Disc - Ventilated,Disc,63.00,16,197 @ 4200 RPM,110 @ 6000 RPM,176.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1625mm x 1770mm x 4295mm,195 mm,2670 mm,1375 kg,10.60 m,1525 mm,1525 mm,-,Mitsubishi,ASX,LS (2WD),XB MY15.5,60,"100,000",12,"15,000",,
2001,2001 Toyota Landcruiser GXL (4X4) FZJ105R,"345,733km",Dealer: Used,"$17,990",Automatic 4x4,"SUV, 4 Doors, 8 Seats",Four Wheel Drive,"6 cyl, 4.5 L",Unleaded Petrol,0.00 L / 100 km,Silver / -,MH2887A,03 Aug 2023,JTECJ09J705503979,610,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Capital Automotive group,"8 Parkland Road, Osborne Park, WA",8,4,275/70 R16,8.0Jx16,275/70 R16,8.0Jx16,,4477,6,3 Links;Coil Spring;Live Axle,5 Links;Coil Spring;Gas Pressurised Hydraulic Damper;Live Axle,Disc - Ventilated,Disc - Ventilated,145.00,24,387 @ 3600 RPM,165 @ 4600 RPM,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1915mm x 1940mm x 4890mm,210 mm,2850 mm,2364 kg,12.00 m,1615 mm,1620 mm,-,Toyota,Landcruiser,GXL (4X4),FZJ105R,36,"100,000",6,"10,000",,
2021,2021 Suzuki Baleno GL Series II,"43,835km",Dealer: Used,"$21,688",Automatic,"HATCH, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.4 L",Unleaded Petrol,5.40 L / 100 km,Blue / -,1HWM656,09 Nov 2023,MBHEWB52S00713389,22001201,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,CarPlace,"7 Sobek Pass, Bibra Lake, WA",5,4,175/65 R15,5x15,175/65 R15,5x15,,1373,4,Coil Spring;MacPherson Strut,Coil Spring;Torsion Beam,Disc - Ventilated,Drum,37.00,16,130 @ 4000 RPM,68 @ 6000 RPM,126.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1470mm x 1745mm x 3995mm,120 mm,2520 mm,915 kg,9.80 m,1530 mm,1530 mm,-,Suzuki,Baleno,GL,Series II,60,"999,000",12,"15,000",,
2020,2020 Hyundai I30 Active PD2 MY20,"61,750km",Dealer: Used,"$24,999",Automatic,"HATCH, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,7.40 L / 100 km,Blue / -,1HWX219,14 Aug 2023,KMHH351EMLU128650,411749,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Wangara,"8/10 Prindiville Drive, Wangara, WA",5,4,205/55 R16,6.5x16,205/55 R16,6.5x16,,1999,4,MacPherson Strut,Torsion Beam Axle,Disc - Ventilated,Disc,50.00,16,203 @ 4700 RPM,120 @ 6200 RPM,173.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1455mm x 1795mm x 4340mm,140 mm,2650 mm,1276 kg,10.60 m,1568 mm,1559 mm,-,Hyundai,I30,Active,PD2 MY20,60,"999,000",12,"15,000",,
2021,2021 Kia Cerato Sport NAV BD MY21,"30,021km",Dealer: Used,"$26,990",Automatic,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,7.40 L / 100 km,Silver / Black,1HGE963,-,KNAF251CMM5102863,0843,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,DNA CAR SALES,"16 Baretta Road, Wangara, WA",5,5,225/45 R17,7.0Jx17,225/45 R17,7.0Jx17,,1999,4,MacPherson Strut,Torsion Beam Axle,Disc - Ventilated,Disc,50.00,16,192 @ 4000 RPM,112 @ 6200 RPM,167.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1440mm x 1800mm x 4510mm,150 mm,2700 mm,1320 kg,0.00 m,1558 mm,1549 mm,-,Kia,Cerato,Sport NAV,BD MY21,84,"999,000",12,"15,000",,
2017,2017 Mitsubishi Triton GLX (4X4) MQ MY18,"188,978km",Dealer: Used,"$24,750",Automatic,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2.4 L",Diesel,7.60 L / 100 km,White / Black,1GLA245,27 Aug 2023,MMAZYKL10HH025099,7208,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",5,4,245/70 R16,7x16,245/70 R16,7x16,,2440,4,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,75.00,16,430 @ 2500 RPM,133 @ 3500 RPM,201.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1780mm x 1815mm x 5200mm,205 mm,3000 mm,1930 kg,11.80 m,1515 mm,1520 mm,-,Mitsubishi,Triton,GLX (4X4),MQ MY18,60,"100,000",12,"15,000",,
2016,2016 Mercedes-Benz C200  205 MY17,"57,066km",Dealer: Used,"$39,999",Automatic G-Tronic,"Sedan, 4 Doors, 5 Seats",Rear Wheel Drive,"4 cyl, 2 L",Premium Unleaded Petrol,6.50 L / 100 km,Grey / -,1EUD335,11 Sep 2023,WDD2050422R214329,416968,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Welshpool,"170 Welshpool Road, Welshpool, WA",5,4,225/45 R18,7.5x18,245/40 R18,8.5x18,,1991,4,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc,66.00,16,300 @ 1200 RPM,135 @ 5500 RPM,146.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1442mm x 1810mm x 4686mm,112 mm,2840 mm,1420 kg,11.30 m,1570 mm,1588 mm,-,Mercedes-Benz,C200,,205 MY17,36,"999,000",12,"25,000",,
2016,2016 Mercedes-Benz C200  205 MY17,"57,066km",Dealer: Used,"$39,999",Automatic G-Tronic,"Sedan, 4 Doors, 5 Seats",Rear Wheel Drive,"4 cyl, 2 L",Premium Unleaded Petrol,6.50 L / 100 km,Grey / -,1EUD335,11 Sep 2023,WDD2050422R214329,416968,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Welshpool,"170 Welshpool Road, Welshpool, WA",5,4,225/45 R18,7.5x18,245/40 R18,8.5x18,,1991,4,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc,66.00,16,300 @ 1200 RPM,135 @ 5500 RPM,146.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1442mm x 1810mm x 4686mm,112 mm,2840 mm,1420 kg,11.30 m,1570 mm,1588 mm,-,Mercedes-Benz,C200,,205 MY17,36,"999,000",12,"25,000",,
2010,2010 Mitsubishi Challenger LS (5 Seat) (4X4) PB,"208,129km",Dealer: Used,"$14,995",Automatic,"SUV, 4 Doors, 5 Seats",4x4,"4 cyl, 2.5 L",Diesel,9.80 L / 100 km,Grey / -,-,-,MMAGYKH40AF001062,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,777 Pinoy Auto Sales,"284 Hampton Road, Beaconsfield, WA",5,4,265/65 R17,7.5x17,265/65 R17,7.5x17,,2477,4,Anti Roll Bar;Coil Spring;Double Wishbone;Hydraulic Double Acting,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Disc - Ventilated,Disc - Ventilated,70.00,16,350 @ 1800 RPM,131 @ 4000 RPM,259.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1840mm x 1815mm x 4695mm,220 mm,2800 mm,2051 kg,11.20 m,1515 mm,1520 mm,-,Mitsubishi,Challenger,LS (5 Seat) (4X4),PB,60,"130,000",12,"15,000",,
2011,2011 Nissan X-Trail ST (4X4) T31 MY11,"124,965km",Dealer: Used,"$17,990",CVT Auto Sequential,"SUV, 4 Doors, 5 Seats",4x4,"4 cyl, 2.5 L",Unleaded Petrol,9.10 L / 100 km,Silver / -,1DSI167,30 Aug 2023,JN1TANT31A0105641,00009817,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Zai Motors,"1042 Albany Highway, Saint James, WA",5,4,215/65 R16,6.5x16,215/65 R16,6.5x16,,2488,4,Anti Roll Bar;Coil Spring;Hydraulic Damper;MacPherson Strut;Shock,Coil Spring;Hydraulic Damper;Multi-Link System;Shock Absorber,Disc - Ventilated,Disc - Ventilated,65.00,16,226 @ 4400 RPM,125 @ 6000 RPM,223.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1770mm x 1785mm x 4630mm,200 mm,2630 mm,1525 kg,10.60 m,1535 mm,1530 mm,-,Nissan,X-Trail,ST (4X4),T31 MY11,36,"100,000",6,"10,000",,
