Year model,Car Spec,Kilometres,Seller type,Price,Transmission,Body type,Drive type,Engine,Fuel type,Fuel consumption,Colour ext / int,Registration,Rego expiry,VIN,Stock No,ANCAP Safety rating,Green overall rating,Dealer,Address,Seating capacity,Doors,Front tyre size,Front rim size,Rear tyre size,Rear rim size,Injection / Carburation,CC,Number of cylinders,Front suspension,Rear suspension,Front brakes,Rear brakes,Fuel tank capacity,Valve gear type,Maximum torque,Maximum power (kW),CO2 level (g/km),Green house rating,Overall HxWxL,Ground clearance unladen,Wheelbase,Kerb weight,Turning circle,Rear track,Front track,Gross trailer weight braked,Make,Model,Variant,Series,Warranty when new (months),Warranty when new (kms),Service interval (months),Service interval (kms),Country of origin,Vehicle segment
2021,2021 Hyundai Santa FE Crdi (awd) Tm.v4 MY22,"50,150km",Dealer: Used,"$47,999",Auto Dual Clutch,"SUV, 4 Doors, 7 Seats",All Wheel Drive,"4 cyl, 2.2 L",Diesel,6.10 L / 100 km,White / -,1HXD304,24 Aug 2023,KMHS281HWMU352073,414773,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Passenger,"196 Albany Highway, Victoria Park, WA",7,4,235/65 R17 1,7Jx17 +47,235/65 R17 1,7Jx17 +47,,2151,4,MacPherson Strut,Multi-Link System,Disc - Ventilated,Disc,67.00,16,440 @ 1750 RPM,148 @ 3800 RPM,160.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1685mm x 1900mm x 4785mm,176 mm,2765 mm,1820 kg,11.40 m,1661 mm,1651 mm,-,Hyundai,Santa FE,Crdi (awd),Tm.v4 MY22,60,"999,000",12,"15,000",,
2022,2022 MG MG3 Auto Core SZP1 MY22,"23,869km",Dealer: Used,"$17,999",Automatic,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.5 L",Premium Unleaded Petrol,6.70 L / 100 km,White / -,1HFH510,10 Jul 2023,LSJZ14U91NS030171,417020,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Passenger,"196 Albany Highway, Victoria Park, WA",5,5,185/65 R15,6Jx15,185/65 R15,6Jx15,,1498,4,MacPherson Strut,Torsion Bar,Disc,Drum,45.00,16,150 @ 4500 RPM,82 @ 6000 RPM,159.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1504mm x 1729mm x 4055mm,132 mm,2520 mm,1170 kg,10.40 m,1483 mm,1496 mm,-,MG,MG3 Auto,Core,SZP1 MY22,84,"999,000",12,"15,000",,
2019,2019 Volkswagen Polo GTI AW MY20,"35,647km",Dealer: Used,"$33,688",Direct Shift,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Premium Unleaded Petrol,6.10 L / 100 km,White / Grey/Cloth,1GWE919,22 Jun 2023,WVWZZZAWZKU105110,22001163,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,CarPlace,"7 Sobek Pass, Bibra Lake, WA",5,5,215/45 R17,7.5x17,215/45 R17,7.5x17,,1984,4,Coil Spring;Independent;MacPherson Strut,Coil Spring;Torsion Bar,Disc - Ventilated,Drum,40.00,12,320 @ 1450 RPM,147 @ 4389 RPM,140.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1438mm x 1751mm x 4067mm,143 mm,2560 mm,1285 kg,10.60 m,1501 mm,1521 mm,-,Volkswagen,Polo,GTI,AW MY20,60,"999,000",12,"15,000",,
2019,2019 Toyota HiAce Commuter TRH223R MY16,"6,023km",Dealer: Used,"$63,990",Automatic,"People Mover, 3 Doors, 14 Seats",Rear Wheel Drive,"4 cyl, 2.7 L",Unleaded Petrol,10.90 L / 100 km,White / -,1HMX573,-,JTFSX22P606204428,U000803,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Big Rock Toyota used,"445 Wanneroo Road, Balcatta, WA",14,3,195 R15,6x15,195 R15,6x15,,2694,4,A-Arms;Anti Roll Bar;Double Wishbone;Hydraulic Double Acting Shoc,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,70.00,16,243 @ 4000 RPM,118 @ 5200 RPM,254.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,2285mm x 1880mm x 5380mm,155 mm,3110 mm,1800 kg,12.40 m,1650 mm,1655 mm,-,Toyota,HiAce,Commuter,TRH223R MY16,60,"999,000",6,"10,000",,
2019,2019 Mitsubishi Pajero Sport GLS (4X4) 5 Seat QE MY19,"108,947km",Dealer: Used,"$44,999",Automatic,"SUV, 4 Doors, 7 Seats",4x4,"4 cyl, 2.4 L",Diesel,8.00 L / 100 km,Silver / -,1GVV751,24 Sep 2023,MMAGUKS10KH004440,416410,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Passenger,"196 Albany Highway, Victoria Park, WA",7,4,265/60 R18,7.5x18,265/60 R18,7.5x18,,2442,4,Coil Spring;Double Wishbone;Independent,Coil Spring;Multi-Link System;Stabiliser Bar,Disc - Ventilated,Disc - Ventilated,68.00,16,430 @ 2500 RPM,133 @ 3500 RPM,212.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1805mm x 1815mm x 4785mm,218 mm,2800 mm,2100 kg,11.20 m,1515 mm,1520 mm,-,Mitsubishi,Pajero Sport,GLS (4X4) 5 Seat,QE MY19,60,"100,000",12,"15,000",,
2014,2014 Mazda 3 SP25 GT BM,"152,179km",Dealer: Used,"$16,488",Manual,"Hatch, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2.5 L",Unleaded Petrol,6.50 L / 100 km,Blue / Grey,1ETD742,19 Jul 2023,JM0BM543610176544,12937,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Parkland Mazda,"1287 Albany Highway, Cannington, WA",5,5,215/45 R18,7x18,215/45 R18,7x18,,2488,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc,51.00,16,250 @ 3250 RPM,138 @ 5700 RPM,153.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1470mm x 1795mm x 4460mm,155 mm,2700 mm,1357 kg,10.60 m,1560 mm,1555 mm,-,Mazda,3,SP25 GT,BM,36,"100,000",12,"10,000",,
2016,2016 Holden Colorado LTZ (4X2) RG MY17,"115,335km",Dealer: Used,"$37,688",Automatic,"Ute Tray, 4 Doors, 5 Seats",Rear Wheel Drive,"4 cyl, 2.8 L",Diesel,8.90 L / 100 km,White / Black,1GUS216,31 Aug 2023,MMU148MK0GH635114,22001155,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,CarPlace,"7 Sobek Pass, Bibra Lake, WA",5,4,255/65 R17,7x17,255/65 R17,7x17,,2776,4,Coil Spring;Double Wishbone;Hydraulic Double Acting Shock Absorbe,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,76.00,16,470 @ 2000 RPM,147 @ 3600 RPM,238.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1780mm x 1882mm x 5347mm,210 mm,3096 mm,2019 kg,12.70 m,1570 mm,1570 mm,-,Holden,Colorado,LTZ (4X2),RG MY17,36,"100,000",9,"15,000",,
2019,2019 Toyota Landcruiser Prado VX (4X4) GDJ150R MY18,"109,205km",Dealer: Used,"$68,885",Automatic,"SUV, 4 Doors, 7 Seats",Four Wheel Drive,"4 cyl, 2.8 L",Diesel,8.00 L / 100 km,Black / Grey,1GVQ712,25 Jul 2023,JTEBR3FJ60K140151,MP1199,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Melville MG,"162 Leach Highway, Myaree, WA",7,4,265/60 R18,7.5x18,265/60 R18,7.5x18,,2755,4,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc - Ventilated,150.00,16,450 @ 1600 RPM,130 @ 3400 RPM,211.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1890mm x 1885mm x 4995mm,219 mm,2790 mm,2385 kg,11.60 m,1585 mm,1585 mm,-,Toyota,Landcruiser Prado,VX (4X4),GDJ150R MY18,60,"999,000",6,"10,000",,
2018,2018 Toyota Landcruiser Prado GX (4X4) GDJ150R MY18,"119,832km",Dealer: Used,"$51,980",Automatic,"SUV, 4 Doors, 5 Seats",Four Wheel Drive,"4 cyl, 2.8 L",Diesel,8.00 L / 100 km,White / -,CD28KBUNLI,-,JTEBR3FJX0K101322,U501865,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Canning Vale Toyota,"209 Bannister Road, Canning Vale, WA",5,4,245/70 R17,6.5x17,245/70 R17,6.5x17,,2755,4,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc - Ventilated,150.00,16,450 @ 1600 RPM,130 @ 3400 RPM,211.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1845mm x 1885mm x 4995mm,219 mm,2790 mm,2240 kg,11.60 m,1585 mm,1585 mm,-,Toyota,Landcruiser Prado,GX (4X4),GDJ150R MY18,36,"100,000",6,"10,000",,
2020,2020 Toyota Corolla Ascent Sport (hybrid) ZWE211R,"74,501km",Dealer: Used,"$32,990",Continuous Variable,"SEDAN, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.8 L",Unleaded Petrol/Electric,3.50 L / 100 km,White / Black Fabric,1HCX412,-,JTNK93BE303023680,6507698,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Midland Toyota,"163 Great Eastern Highway, Midland, WA",5,4,195/65 R15,6.5Jx15,195/65 R15,6.5Jx15,,1798,4,MacPherson Strut;Stabiliser Bar,Stabiliser Bar;Trailing Wishbone,Disc - Ventilated,Disc,43.00,16,142 @ 3600 RPM,72 @ 5200 RPM,81.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1435mm x 1780mm x 4630mm,135 mm,2700 mm,1375 kg,10.60 m,1535 mm,1530 mm,-,Toyota,Corolla,Ascent Sport (hybrid),ZWE211R,60,"999,000",12,"15,000",,
2022,2022 Volkswagen Amarok TDI580 W580 4Motion 2H MY22,"21,138km",Dealer: Used,"$74,999",Automatic,"Ute Tray, 4 Doors, 5 Seats",4x4,"6 cyl, 3 L",Diesel,9.50 L / 100 km,White / -,1HNW486,21 Jun 2023,WV1ZZZ2HZNA000867,416943,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Welshpool,"170 Welshpool Road, Welshpool, WA",5,4,275/50 R20,9Jx20,275/50 R20,9Jx20,,2967,6,A-Frame ARM;Anti Roll Bar;Double Wishbone;Transverse Link,Leaf Spring;Multi-Layer Rigid Axle;Stabiliser Bar,Disc - Ventilated,Disc - Ventilated,80.00,24,580 @ 1400 RPM,190 @ 3250 RPM,250.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1882mm x 2019mm x 5254mm,258 mm,3095 mm,2147 kg,12.95 m,1708 mm,1712 mm,-,Volkswagen,Amarok,TDI580 W580 4Motion,2H MY22,60,"999,000",12,"20,000",,
2019,2019 Toyota Hilux SR (4X4) GUN126R MY19,"144,319km",Dealer: Used,"$51,988",Manual,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2.8 L",Diesel,8.10 L / 100 km,White / -,1HVL321,20 Jun 2023,MR0KA3CD801229379,185464,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,265/65 R17,7.5x17,265/65 R17,7.5x17,,2753,4,Anti Roll Bar;Coil Spring;Double Wishbone;Hydraulic Double Acting,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,80.00,16,420 @ 1400 RPM,130 @ 3400 RPM,201.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1815mm x 1855mm x 5330mm,279 mm,3085 mm,1955 kg,11.80 m,1550 mm,1535 mm,-,Toyota,Hilux,SR (4X4),GUN126R MY19,60,"999,000",6,"10,000",,
2018,2018 Ford Ranger XLT 2.0 (4X4) PX Mkiii MY19,"116,955km",Dealer: Used,"$45,488",Automatic,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2 L",Diesel,7.40 L / 100 km,Grey / -,1HUT388,-,MPBUMFF60JX177789,11742,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Regent,"4 Hocking Road, KINGSLEY, WA",5,4,265/65 R17,8x17,265/65 R17,8x17,,1996,4,Coil Spring;Double Wishbone;Hydraulic Double Acting Shock Absorbe,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,80.00,16,500 @ 1750 RPM,157 @ 3750 RPM,195.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1821mm x 1850mm x 5351mm,237 mm,3220 mm,2197 kg,12.70 m,1560 mm,1560 mm,-,Ford,Ranger,XLT 2.0 (4X4),PX Mkiii MY19,60,"999,000",12,"15,000",,
2018,2018 Land Rover Discovery Sport TD4 (132KW) HSE Luxury 5 Seat L550 MY18,"87,115km",Dealer: Used,"$40,990",Automatic,"SUV, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2 L",Diesel,5.30 L / 100 km,Red / -,1GNB934,04 Dec 2023,SALCA2ANXJH730476,32879,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Honda North,"432 Scarborough Beach Road, Osborne Park, WA",5,4,235/55 R19,8x19,235/55 R19,8x19,,1999,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc,65.00,16,430 @ 1750 RPM,132 @ 4000 RPM,139.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1690mm x 1894mm x 4589mm,212 mm,2741 mm,1785 kg,11.60 m,1630 mm,1621 mm,-,Land Rover,Discovery Sport,TD4 (132KW) HSE Luxury 5 Seat,L550 MY18,36,"100,000",24,"34,000",,
2022,2022 MG MG3 Auto Core SZP1 MY22,"26,952km",Dealer: Used,"$17,999",Automatic,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.5 L",Premium Unleaded Petrol,6.70 L / 100 km,White / -,1HFH516,11 Jul 2023,LSJZ14U96NS030151,417027,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Passenger,"196 Albany Highway, Victoria Park, WA",5,5,185/65 R15,6Jx15,185/65 R15,6Jx15,,1498,4,MacPherson Strut,Torsion Bar,Disc,Drum,45.00,16,150 @ 4500 RPM,82 @ 6000 RPM,159.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1504mm x 1729mm x 4055mm,132 mm,2520 mm,1170 kg,10.40 m,1483 mm,1496 mm,-,MG,MG3 Auto,Core,SZP1 MY22,84,"999,000",12,"15,000",,
2016,2016 Holden Colorado LTZ (4X2) RG MY17,"115,335km",Dealer: Used,"$37,688",Automatic,"Ute Tray, 4 Doors, 5 Seats",Rear Wheel Drive,"4 cyl, 2.8 L",Diesel,8.90 L / 100 km,White / Black,1GUS216,31 Aug 2023,MMU148MK0GH635114,22001155,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,CarPlace,"7 Sobek Pass, Bibra Lake, WA",5,4,255/65 R17,7x17,255/65 R17,7x17,,2776,4,Coil Spring;Double Wishbone;Hydraulic Double Acting Shock Absorbe,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,76.00,16,470 @ 2000 RPM,147 @ 3600 RPM,238.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1780mm x 1882mm x 5347mm,210 mm,3096 mm,2019 kg,12.70 m,1570 mm,1570 mm,-,Holden,Colorado,LTZ (4X2),RG MY17,36,"100,000",9,"15,000",,
2019,2019 Toyota Landcruiser Prado VX (4X4) GDJ150R MY18,"109,205km",Dealer: Used,"$68,885",Automatic,"SUV, 4 Doors, 7 Seats",Four Wheel Drive,"4 cyl, 2.8 L",Diesel,8.00 L / 100 km,Black / Grey,1GVQ712,25 Jul 2023,JTEBR3FJ60K140151,MP1199,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Melville MG,"162 Leach Highway, Myaree, WA",7,4,265/60 R18,7.5x18,265/60 R18,7.5x18,,2755,4,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc - Ventilated,150.00,16,450 @ 1600 RPM,130 @ 3400 RPM,211.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1890mm x 1885mm x 4995mm,219 mm,2790 mm,2385 kg,11.60 m,1585 mm,1585 mm,-,Toyota,Landcruiser Prado,VX (4X4),GDJ150R MY18,60,"999,000",6,"10,000",,
2018,2018 Toyota Landcruiser Prado GX (4X4) GDJ150R MY18,"119,832km",Dealer: Used,"$51,980",Automatic,"SUV, 4 Doors, 5 Seats",Four Wheel Drive,"4 cyl, 2.8 L",Diesel,8.00 L / 100 km,White / -,CD28KBUNLI,-,JTEBR3FJX0K101322,U501865,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Canning Vale Toyota,"209 Bannister Road, Canning Vale, WA",5,4,245/70 R17,6.5x17,245/70 R17,6.5x17,,2755,4,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc - Ventilated,150.00,16,450 @ 1600 RPM,130 @ 3400 RPM,211.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1845mm x 1885mm x 4995mm,219 mm,2790 mm,2240 kg,11.60 m,1585 mm,1585 mm,-,Toyota,Landcruiser Prado,GX (4X4),GDJ150R MY18,36,"100,000",6,"10,000",,
2020,2020 Toyota Corolla Ascent Sport (hybrid) ZWE211R,"74,501km",Dealer: Used,"$32,990",Continuous Variable,"SEDAN, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.8 L",Unleaded Petrol/Electric,3.50 L / 100 km,White / Black Fabric,1HCX412,-,JTNK93BE303023680,6507698,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Midland Toyota,"163 Great Eastern Highway, Midland, WA",5,4,195/65 R15,6.5Jx15,195/65 R15,6.5Jx15,,1798,4,MacPherson Strut;Stabiliser Bar,Stabiliser Bar;Trailing Wishbone,Disc - Ventilated,Disc,43.00,16,142 @ 3600 RPM,72 @ 5200 RPM,81.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1435mm x 1780mm x 4630mm,135 mm,2700 mm,1375 kg,10.60 m,1535 mm,1530 mm,-,Toyota,Corolla,Ascent Sport (hybrid),ZWE211R,60,"999,000",12,"15,000",,
2022,2022 Volkswagen Amarok TDI580 W580 4Motion 2H MY22,"21,138km",Dealer: Used,"$74,999",Automatic,"Ute Tray, 4 Doors, 5 Seats",4x4,"6 cyl, 3 L",Diesel,9.50 L / 100 km,White / -,1HNW486,21 Jun 2023,WV1ZZZ2HZNA000867,416943,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Welshpool,"170 Welshpool Road, Welshpool, WA",5,4,275/50 R20,9Jx20,275/50 R20,9Jx20,,2967,6,A-Frame ARM;Anti Roll Bar;Double Wishbone;Transverse Link,Leaf Spring;Multi-Layer Rigid Axle;Stabiliser Bar,Disc - Ventilated,Disc - Ventilated,80.00,24,580 @ 1400 RPM,190 @ 3250 RPM,250.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1882mm x 2019mm x 5254mm,258 mm,3095 mm,2147 kg,12.95 m,1708 mm,1712 mm,-,Volkswagen,Amarok,TDI580 W580 4Motion,2H MY22,60,"999,000",12,"20,000",,
2019,2019 Toyota Hilux SR (4X4) GUN126R MY19,"144,319km",Dealer: Used,"$51,988",Manual,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2.8 L",Diesel,8.10 L / 100 km,White / -,1HVL321,20 Jun 2023,MR0KA3CD801229379,185464,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,265/65 R17,7.5x17,265/65 R17,7.5x17,,2753,4,Anti Roll Bar;Coil Spring;Double Wishbone;Hydraulic Double Acting,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,80.00,16,420 @ 1400 RPM,130 @ 3400 RPM,201.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1815mm x 1855mm x 5330mm,279 mm,3085 mm,1955 kg,11.80 m,1550 mm,1535 mm,-,Toyota,Hilux,SR (4X4),GUN126R MY19,60,"999,000",6,"10,000",,
2018,2018 Ford Ranger XLT 2.0 (4X4) PX Mkiii MY19,"116,955km",Dealer: Used,"$45,488",Automatic,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2 L",Diesel,7.40 L / 100 km,Grey / -,1HUT388,-,MPBUMFF60JX177789,11742,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Regent,"4 Hocking Road, KINGSLEY, WA",5,4,265/65 R17,8x17,265/65 R17,8x17,,1996,4,Coil Spring;Double Wishbone;Hydraulic Double Acting Shock Absorbe,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,80.00,16,500 @ 1750 RPM,157 @ 3750 RPM,195.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1821mm x 1850mm x 5351mm,237 mm,3220 mm,2197 kg,12.70 m,1560 mm,1560 mm,-,Ford,Ranger,XLT 2.0 (4X4),PX Mkiii MY19,60,"999,000",12,"15,000",,
